iso3c,issue,2018,2019,2020,2021,2022
BHS,appropriate_use,not_assessed,compliance,compliance,compliance,compliance
BHR,appropriate_use,not_assessed,law_not_in_place,law_not_in_place,compliance,not_assessed
BWA,appropriate_use,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
COG,appropriate_use,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
DJI,appropriate_use,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
KAZ,appropriate_use,not_assessed,non_compliance,non_compliance,compliance,non_compliance
MNG,appropriate_use,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
MSR,appropriate_use,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
MKD,appropriate_use,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
OMN,appropriate_use,not_assessed,law_not_in_place,law_not_in_place,compliance,not_assessed
PNG,appropriate_use,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
LCA,appropriate_use,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
SRB,appropriate_use,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
SLE,appropriate_use,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
TTO,appropriate_use,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
TUN,appropriate_use,not_assessed,non_compliance,non_compliance,non_compliance,not_assessed
TCA,appropriate_use,not_assessed,compliance,compliance,compliance,not_assessed
ARE,appropriate_use,not_assessed,law_not_in_place,compliance,compliance,not_assessed
VNM,appropriate_use,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
ZMB,appropriate_use,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
ATG,appropriate_use,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
ARM,appropriate_use,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
BIH,appropriate_use,not_assessed,not_assessed,non_compliance,non_compliance,non_compliance
CPV,appropriate_use,not_assessed,not_assessed,law_not_in_place,non_compliance,non_compliance
DMA,appropriate_use,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
DOM,appropriate_use,not_assessed,not_assessed,law_not_in_place,non_compliance,non_compliance
SWZ,appropriate_use,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
FRO,appropriate_use,not_assessed,not_assessed,non_compliance,non_compliance,non_compliance
GIB,appropriate_use,not_assessed,not_assessed,compliance,compliance,compliance
GRL,appropriate_use,not_assessed,not_assessed,non_compliance,non_compliance,non_compliance
GRD,appropriate_use,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
JOR,appropriate_use,not_assessed,not_assessed,law_not_in_place,law_not_in_place,non_compliance
MAR,appropriate_use,not_assessed,not_assessed,non_compliance,non_compliance,non_compliance
NAM,appropriate_use,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
VCT,appropriate_use,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
HND,appropriate_use,not_assessed,not_assessed,not_assessed,law_not_in_place,law_not_in_place
BLR,appropriate_use,not_assessed,not_assessed,not_assessed,not_assessed,law_not_in_place
MNE,appropriate_use,not_assessed,not_assessed,not_assessed,not_assessed,non_compliance
TGO,appropriate_use,not_assessed,not_assessed,not_assessed,not_assessed,law_not_in_place
ABW,qcaa,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
ABW,processes,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
AGO,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
AGO,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
AIA,qcaa,not_assessed,compliance,compliance,compliance,compliance
AIA,processes,not_assessed,compliance,compliance,compliance,compliance
AND,qcaa,not_assessed,compliance,compliance,compliance,compliance
AND,processes,not_assessed,non_compliance,non_compliance,non_compliance,compliance
ARE,qcaa,not_assessed,law_not_in_place,compliance,compliance,compliance
ARE,processes,not_assessed,law_not_in_place,non_compliance,compliance,compliance
ARG,qcaa,not_assessed,compliance,compliance,compliance,compliance
ARG,processes,not_assessed,compliance,compliance,compliance,compliance
ARM,qcaa,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
ARM,processes,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
ATG,qcaa,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
ATG,processes,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
AUS,qcaa,not_assessed,compliance,compliance,compliance,compliance
AUS,processes,not_assessed,compliance,compliance,compliance,compliance
AUT,qcaa,not_assessed,compliance,compliance,compliance,compliance
AUT,processes,not_assessed,compliance,compliance,compliance,compliance
BEL,qcaa,not_assessed,compliance,compliance,compliance,compliance
BEL,processes,not_assessed,compliance,compliance,compliance,compliance
BEN,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
BEN,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
BGR,qcaa,not_assessed,compliance,compliance,compliance,compliance
BGR,processes,not_assessed,compliance,compliance,compliance,compliance
BHR,qcaa,not_assessed,law_not_in_place,law_not_in_place,compliance,compliance
BHR,processes,not_assessed,law_not_in_place,law_not_in_place,non_compliance,compliance
BHS,qcaa,not_assessed,non_compliance,compliance,compliance,compliance
BHS,processes,not_assessed,non_compliance,non_compliance,non_compliance,compliance
BIH,qcaa,not_assessed,not_assessed,non_compliance,non_compliance,non_compliance
BIH,processes,not_assessed,not_assessed,non_compliance,non_compliance,non_compliance
BLR,qcaa,not_assessed,not_assessed,not_assessed,not_assessed,law_not_in_place
BLR,processes,not_assessed,not_assessed,not_assessed,not_assessed,law_not_in_place
BLZ,qcaa,not_assessed,law_not_in_place,non_compliance,compliance,compliance
BLZ,processes,not_assessed,law_not_in_place,non_compliance,non_compliance,non_compliance
BMU,qcaa,not_assessed,compliance,compliance,compliance,compliance
BMU,processes,not_assessed,compliance,compliance,compliance,compliance
BRA,qcaa,not_assessed,compliance,compliance,compliance,compliance
BRA,processes,not_assessed,compliance,compliance,compliance,compliance
BRB,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,compliance
BRB,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,compliance
BRN,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
BRN,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
BWA,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
BWA,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
CAN,qcaa,not_assessed,compliance,compliance,compliance,compliance
CAN,processes,not_assessed,compliance,compliance,compliance,compliance
CHE,qcaa,not_assessed,compliance,compliance,compliance,compliance
CHE,processes,not_assessed,compliance,compliance,compliance,compliance
CHL,qcaa,not_assessed,compliance,compliance,compliance,compliance
CHL,processes,not_assessed,non_compliance,non_compliance,compliance,compliance
CHN,qcaa,not_assessed,compliance,compliance,compliance,compliance
CHN,processes,not_assessed,compliance,compliance,compliance,compliance
CIV,qcaa,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
CIV,processes,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
CMR,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
CMR,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
COD,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
COD,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
COG,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
COG,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
COL,qcaa,not_assessed,compliance,compliance,compliance,compliance
COL,processes,not_assessed,compliance,compliance,compliance,compliance
CPV,qcaa,not_assessed,not_assessed,law_not_in_place,non_compliance,non_compliance
CPV,processes,not_assessed,not_assessed,law_not_in_place,non_compliance,non_compliance
CRI,qcaa,not_assessed,compliance,compliance,compliance,compliance
CRI,processes,not_assessed,compliance,compliance,compliance,compliance
CUW,qcaa,not_assessed,compliance,compliance,compliance,compliance
CUW,processes,not_assessed,compliance,compliance,compliance,compliance
CYM,qcaa,not_assessed,compliance,compliance,compliance,compliance
CYM,processes,not_assessed,compliance,compliance,compliance,compliance
CZE,qcaa,not_assessed,compliance,compliance,compliance,compliance
CZE,processes,not_assessed,compliance,compliance,compliance,compliance
DEU,qcaa,not_assessed,compliance,compliance,compliance,compliance
DEU,processes,not_assessed,compliance,compliance,compliance,compliance
DJI,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
DJI,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
DMA,qcaa,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
DMA,processes,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
DNK,qcaa,not_assessed,compliance,compliance,compliance,compliance
DNK,processes,not_assessed,compliance,compliance,compliance,compliance
DOM,qcaa,not_assessed,not_assessed,law_not_in_place,non_compliance,non_compliance
DOM,processes,not_assessed,not_assessed,law_not_in_place,non_compliance,non_compliance
EGY,qcaa,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
EGY,processes,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
ESP,qcaa,not_assessed,compliance,compliance,compliance,compliance
ESP,processes,not_assessed,compliance,compliance,compliance,compliance
EST,qcaa,not_assessed,compliance,compliance,compliance,compliance
EST,processes,not_assessed,compliance,compliance,compliance,compliance
FIN,qcaa,not_assessed,compliance,compliance,compliance,compliance
FIN,processes,not_assessed,compliance,compliance,compliance,compliance
FRA,qcaa,not_assessed,compliance,compliance,compliance,compliance
FRA,processes,not_assessed,compliance,compliance,compliance,compliance
FRO,qcaa,not_assessed,not_assessed,non_compliance,non_compliance,non_compliance
FRO,processes,not_assessed,not_assessed,non_compliance,non_compliance,non_compliance
GAB,qcaa,not_assessed,non_compliance,non_compliance,law_not_in_place,law_not_in_place
GAB,processes,not_assessed,non_compliance,non_compliance,law_not_in_place,law_not_in_place
GBR,qcaa,not_assessed,compliance,compliance,compliance,compliance
GBR,processes,not_assessed,compliance,compliance,compliance,compliance
GEO,qcaa,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
GEO,processes,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
GGY,qcaa,not_assessed,compliance,compliance,compliance,compliance
GGY,processes,not_assessed,compliance,compliance,compliance,compliance
GIB,qcaa,not_assessed,not_assessed,compliance,compliance,compliance
GIB,processes,not_assessed,not_assessed,compliance,compliance,compliance
GRC,qcaa,not_assessed,compliance,compliance,compliance,compliance
GRC,processes,not_assessed,compliance,compliance,compliance,compliance
GRD,qcaa,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
GRD,processes,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
GRL,qcaa,not_assessed,not_assessed,non_compliance,non_compliance,non_compliance
GRL,processes,not_assessed,not_assessed,non_compliance,non_compliance,non_compliance
HKG,qcaa,not_assessed,compliance,compliance,compliance,compliance
HKG,processes,not_assessed,compliance,compliance,compliance,compliance
HND,qcaa,not_assessed,not_assessed,not_assessed,law_not_in_place,law_not_in_place
HND,processes,not_assessed,not_assessed,not_assessed,law_not_in_place,law_not_in_place
HRV,qcaa,not_assessed,compliance,compliance,compliance,compliance
HRV,processes,not_assessed,compliance,compliance,compliance,compliance
HTI,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
HTI,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
HUN,qcaa,not_assessed,compliance,compliance,compliance,compliance
HUN,processes,not_assessed,compliance,compliance,compliance,compliance
IDN,qcaa,not_assessed,compliance,compliance,compliance,compliance
IDN,processes,not_assessed,compliance,compliance,compliance,compliance
IMN,qcaa,not_assessed,compliance,compliance,compliance,compliance
IMN,processes,not_assessed,compliance,compliance,compliance,compliance
IND,qcaa,not_assessed,compliance,compliance,compliance,compliance
IND,processes,not_assessed,non_compliance,non_compliance,compliance,compliance
IRL,qcaa,not_assessed,compliance,compliance,compliance,compliance
IRL,processes,not_assessed,compliance,compliance,compliance,compliance
ISL,qcaa,not_assessed,compliance,compliance,compliance,compliance
ISL,processes,not_assessed,compliance,compliance,compliance,compliance
ISR,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,non_compliance
ISR,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,non_compliance
ITA,qcaa,not_assessed,compliance,compliance,compliance,compliance
ITA,processes,not_assessed,compliance,compliance,compliance,compliance
JAM,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
JAM,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
JEY,qcaa,not_assessed,compliance,compliance,compliance,compliance
JEY,processes,not_assessed,compliance,compliance,compliance,compliance
JOR,qcaa,not_assessed,not_assessed,law_not_in_place,law_not_in_place,non_compliance
JOR,processes,not_assessed,not_assessed,law_not_in_place,law_not_in_place,non_compliance
JPN,qcaa,not_assessed,compliance,compliance,compliance,compliance
JPN,processes,not_assessed,compliance,compliance,compliance,compliance
KAZ,qcaa,not_assessed,non_compliance,non_compliance,compliance,compliance
KAZ,processes,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
KEN,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
KEN,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
KOR,qcaa,not_assessed,compliance,compliance,compliance,compliance
KOR,processes,not_assessed,compliance,compliance,compliance,compliance
LBR,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
LBR,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
LCA,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
LCA,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
LIE,qcaa,not_assessed,compliance,compliance,compliance,compliance
LIE,processes,not_assessed,compliance,compliance,compliance,compliance
LKA,qcaa,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
LKA,processes,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
LTU,qcaa,not_assessed,compliance,compliance,compliance,compliance
LTU,processes,not_assessed,compliance,compliance,compliance,compliance
LUX,qcaa,not_assessed,compliance,compliance,compliance,compliance
LUX,processes,not_assessed,compliance,compliance,compliance,compliance
LVA,qcaa,not_assessed,compliance,compliance,compliance,compliance
LVA,processes,not_assessed,compliance,compliance,compliance,compliance
MAC,qcaa,not_assessed,law_not_in_place,non_compliance,compliance,compliance
MAC,processes,not_assessed,law_not_in_place,compliance,compliance,compliance
MAR,qcaa,not_assessed,not_assessed,non_compliance,non_compliance,non_compliance
MAR,processes,not_assessed,not_assessed,non_compliance,non_compliance,non_compliance
MCO,qcaa,not_assessed,compliance,compliance,compliance,compliance
MCO,processes,not_assessed,non_compliance,non_compliance,compliance,compliance
MDV,qcaa,not_assessed,law_not_in_place,law_not_in_place,non_compliance,compliance
MDV,processes,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
MEX,qcaa,not_assessed,compliance,compliance,compliance,compliance
MEX,processes,not_assessed,compliance,compliance,compliance,compliance
MKD,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
MKD,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
MLT,qcaa,not_assessed,compliance,compliance,compliance,compliance
MLT,processes,not_assessed,compliance,compliance,compliance,compliance
MNE,qcaa,not_assessed,not_assessed,not_assessed,not_assessed,non_compliance
MNE,processes,not_assessed,not_assessed,not_assessed,not_assessed,non_compliance
MNG,qcaa,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
MNG,processes,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
MSR,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
MSR,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
MUS,qcaa,not_assessed,compliance,compliance,compliance,compliance
MUS,processes,not_assessed,compliance,compliance,compliance,compliance
MYS,qcaa,not_assessed,compliance,compliance,compliance,compliance
MYS,processes,not_assessed,compliance,compliance,compliance,compliance
NAM,qcaa,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
NAM,processes,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
NGA,qcaa,not_assessed,compliance,compliance,compliance,compliance
NGA,processes,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
NLD,qcaa,not_assessed,compliance,compliance,compliance,compliance
NLD,processes,not_assessed,compliance,compliance,compliance,compliance
NOR,qcaa,not_assessed,compliance,compliance,compliance,compliance
NOR,processes,not_assessed,compliance,compliance,compliance,compliance
NZL,qcaa,not_assessed,compliance,compliance,compliance,compliance
NZL,processes,not_assessed,compliance,compliance,compliance,compliance
OMN,qcaa,not_assessed,law_not_in_place,law_not_in_place,compliance,compliance
OMN,processes,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
PAK,qcaa,not_assessed,not_assessed,not_assessed,compliance,compliance
PAK,processes,not_assessed,not_assessed,not_assessed,non_compliance,non_compliance
PAN,qcaa,not_assessed,non_compliance,compliance,compliance,compliance
PAN,processes,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
PER,qcaa,not_assessed,compliance,compliance,compliance,compliance
PER,processes,not_assessed,non_compliance,non_compliance,compliance,compliance
PNG,qcaa,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
PNG,processes,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
POL,qcaa,not_assessed,compliance,compliance,compliance,compliance
POL,processes,not_assessed,compliance,compliance,compliance,compliance
PRT,qcaa,not_assessed,compliance,compliance,compliance,compliance
PRT,processes,not_assessed,compliance,compliance,compliance,compliance
PRY,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
PRY,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
QAT,qcaa,not_assessed,compliance,compliance,compliance,compliance
QAT,processes,not_assessed,non_compliance,compliance,compliance,compliance
ROU,qcaa,not_assessed,compliance,compliance,compliance,compliance
ROU,processes,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
RUS,qcaa,not_assessed,compliance,compliance,compliance,compliance
RUS,processes,not_assessed,compliance,compliance,compliance,compliance
SAU,qcaa,not_assessed,law_not_in_place,compliance,compliance,compliance
SAU,processes,not_assessed,law_not_in_place,compliance,compliance,compliance
SEN,qcaa,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
SEN,processes,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
SGP,qcaa,not_assessed,compliance,compliance,compliance,compliance
SGP,processes,not_assessed,compliance,compliance,compliance,compliance
SLE,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
SLE,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
SMR,qcaa,not_assessed,compliance,compliance,compliance,compliance
SMR,processes,not_assessed,compliance,compliance,compliance,compliance
SRB,qcaa,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
SRB,processes,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
SVK,qcaa,not_assessed,compliance,compliance,compliance,compliance
SVK,processes,not_assessed,compliance,compliance,compliance,compliance
SVN,qcaa,not_assessed,compliance,compliance,compliance,compliance
SVN,processes,not_assessed,compliance,compliance,compliance,compliance
SWE,qcaa,not_assessed,compliance,compliance,compliance,compliance
SWE,processes,not_assessed,compliance,compliance,compliance,compliance
SWZ,qcaa,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
SWZ,processes,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
SYC,qcaa,not_assessed,non_compliance,compliance,compliance,compliance
SYC,processes,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
TCA,qcaa,not_assessed,compliance,compliance,compliance,compliance
TCA,processes,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
TGO,qcaa,not_assessed,not_assessed,not_assessed,not_assessed,law_not_in_place
TGO,processes,not_assessed,not_assessed,not_assessed,not_assessed,law_not_in_place
THA,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,non_compliance
THA,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,non_compliance
TTO,qcaa,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
TTO,processes,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place,law_not_in_place
TUN,qcaa,not_assessed,non_compliance,non_compliance,non_compliance,compliance
TUN,processes,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
TUR,qcaa,not_assessed,law_not_in_place,non_compliance,compliance,compliance
TUR,processes,not_assessed,law_not_in_place,non_compliance,non_compliance,non_compliance
UKR,qcaa,not_assessed,law_not_in_place,non_compliance,non_compliance,non_compliance
UKR,processes,not_assessed,law_not_in_place,non_compliance,non_compliance,non_compliance
URY,qcaa,not_assessed,compliance,compliance,compliance,compliance
URY,processes,not_assessed,compliance,compliance,compliance,compliance
USA,qcaa,not_assessed,compliance,compliance,compliance,compliance
USA,processes,not_assessed,compliance,compliance,compliance,compliance
VCT,qcaa,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
VCT,processes,not_assessed,not_assessed,law_not_in_place,law_not_in_place,law_not_in_place
VGB,qcaa,not_assessed,non_compliance,compliance,compliance,compliance
VGB,processes,not_assessed,non_compliance,non_compliance,non_compliance,compliance
VNM,qcaa,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
VNM,processes,not_assessed,non_compliance,non_compliance,non_compliance,non_compliance
ZAF,qcaa,not_assessed,compliance,compliance,compliance,compliance
ZAF,processes,not_assessed,compliance,compliance,compliance,compliance
ZMB,qcaa,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
ZMB,processes,not_assessed,law_not_in_place,law_not_in_place,non_compliance,non_compliance
